business_id,pois_100m_count,pois_200m_count,pois_500m_count,places_100m_count,places_200m_count,places_500m_count,traffic_100m_count,traffic_200m_count,traffic_500m_count,transport_100m_count,transport_200m_count,transport_500m_count,roads_100m_count,roads_100m_len,roads_200m_count,roads_200m_len,roads_500m_count,roads_500m_len,railways_100m_count,railways_100m_len,railways_200m_count,railways_200m_len,railways_500m_count,railways_500m_len,waterways_100m_count,waterways_100m_len,waterways_200m_count,waterways_200m_len,waterways_500m_count,waterways_500m_len,buildings_100m_count,buildings_100m_area,buildings_200m_count,buildings_200m_area,buildings_500m_count,buildings_500m_area,landuse_100m_count,landuse_100m_area,landuse_200m_count,landuse_200m_area,landuse_500m_count,landuse_500m_area,natural_100m_count,natural_100m_area,natural_200m_count,natural_200m_area,natural_500m_count,natural_500m_area,water_100m_count,water_100m_area,water_200m_count,water_200m_area,water_500m_count,water_500m_area
47qVw25eTyGXMVQe83ypVg,15.0,43.0,201.0,0.0,0.0,0.0,8.0,37.0,219.0,0.0,2.0,9.0,42.0,4253.174836085443,163,10829.920666013419,769,51242.77361959618,2.0,2448.2459366654966,6.0,5222.769168986324,47.0,25309.19658593269,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26556.5134478977,33.0,74629.64554536947,174,346788.399590312,3.0,15562.704591711314,12.0,19471.2145508003,47.0,214262.12551520937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.894408889337956
KkA7sTU3YovKzBmgqxrGRg,0.0,4.0,7.0,0.0,0.0,0.0,8.0,19.0,77.0,0.0,0.0,0.0,20.0,5466.465656941016,59,12854.03111358059,208,44873.02628654023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8824.989291425649,369.0,35801.65767020448,2852,228102.84244151704,0.0,0.0,0.0,0.0,2.0,24703.28599737983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ItK7wimYGEXb-XrfVCQByw,1.0,4.0,43.0,0.0,0.0,0.0,0.0,11.0,177.0,0.0,0.0,2.0,15.0,4566.187238274772,47,11656.700504988099,354,46746.757645524216,0.0,0.0,2.0,4180.3710357400705,2.0,4180.3710357400705,0.0,0.0,0.0,0.0,0.0,0.0,193.0,18054.044987232402,570.0,60129.340595519694,3752,371218.8850046061,1.0,14584.514006144167,1.0,14584.514006144167,15.0,67456.92852884647,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.545226576005438,4.0,23.112282411386953,4.0,23.112282411386953
jUnLjPEuLON6fpPvpuEAjA,19.0,36.0,167.0,0.0,0.0,0.0,20.0,105.0,521.0,0.0,2.0,10.0,60.0,3592.3713318391065,234,13834.984674329657,975,59372.919645231224,0.0,0.0,0.0,0.0,64.0,14724.560986387864,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18120.723138614885,122.0,42732.66154886501,590,269394.5017537441,15.0,340877.8659849046,28.0,402799.54190728057,63.0,577560.7697428467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1326.4741171816083,4.0,1518.54307267443
XixKy4AoVb-sAljtEeKALw,1.0,5.0,26.0,0.0,0.0,0.0,4.0,29.0,206.0,1.0,4.0,11.0,27.0,3645.3425156189332,125,10832.276068397874,618,56328.86333601696,0.0,0.0,6.0,2053.668272699286,8.0,4484.585619578297,0.0,0.0,0.0,0.0,0.0,0.0,105.0,11073.838345388318,377.0,46109.85368429111,3349,311317.76009992877,0.0,0.0,1.0,706428.0706580076,11.0,756287.3989311976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vpLMV6pHa1oI71jYaCVFzA,5.0,37.0,137.0,0.0,0.0,0.0,10.0,55.0,273.0,3.0,5.0,28.0,37.0,2965.1079634696894,161,10860.748774772512,762,53009.89855401839,0.0,0.0,2.0,1773.3405099039094,23.0,8472.120580326855,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25191.387717313257,132.0,66559.23400710819,865,387168.32935783087,8.0,52843.98955235988,20.0,279014.1467081374,46.0,513661.7770296728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.64781163894328,5.0,390.3188861551924
p6eqb3CSMuMPmkkVlLDhpw,20.0,52.0,169.0,0.0,0.0,0.0,60.0,178.0,592.0,1.0,5.0,12.0,70.0,3429.9201029605915,228,13057.765653277798,872,39727.362603127454,3.0,3694.982249543685,5.0,4380.293977817131,11.0,5585.746682773268,1.0,2710.897570031272,9.0,3857.4388787560674,12.0,4316.208247913944,34.0,9260.760332785705,173.0,30030.598832930653,1264,153767.65126698,4.0,210798.86659545795,5.0,219397.0228566324,26.0,275592.3465881017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,184780.50932101771,2.0,184780.50932101771,2.0,184780.50932101771
OO48TeTKTtizov_DioX5ow,3.0,6.0,17.0,0.0,0.0,0.0,8.0,28.0,135.0,0.0,0.0,1.0,29.0,5265.770165523341,90,15369.511472735914,434,60676.175966335395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21095.754677184603,94.0,45176.164913459135,1616,211830.83058108296,5.0,85998.5411788761,7.0,147410.3947131537,11.0,362871.74634900555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ksSxGHhWozfLMz0temWOig,16.0,27.0,75.0,0.0,0.0,0.0,11.0,46.0,159.0,3.0,5.0,8.0,19.0,3757.302210322133,87,8703.57999919279,419,41238.31405721757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,24878.312586397926,522.0,67619.27180457517,3205,335318.5673215092,2.0,101184.17966346585,5.0,110818.47945684624,23.0,400345.2034820496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.838289350404445
PmJx4zNYCyR7Hx9AmgUUJA,20.0,78.0,386.0,0.0,0.0,1.0,17.0,86.0,500.0,1.0,2.0,27.0,22.0,3563.5224806977367,132,13071.722724612933,902,55870.56677096536,0.0,0.0,12.0,10110.739271478651,100.0,29542.036044771998,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44611.27732522874,109.0,95569.07273797697,692,526164.4048673719,1.0,15578.877885963451,8.0,27950.91690769056,24.0,582582.0472339104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1251.6042890002466
3ldp8B52AOzNSFnPMAY0ww,10.0,19.0,54.0,0.0,0.0,0.0,21.0,70.0,265.0,6.0,10.0,23.0,85.0,5546.556531219654,214,12553.435205459615,781,57679.511962263474,6.0,10645.526689725237,8.0,13076.444036604247,11.0,13742.634924031443,0.0,0.0,0.0,0.0,0.0,0.0,69.0,12801.109968147375,435.0,54908.576955705365,2186,303037.49206913676,3.0,11572.522006412733,3.0,11572.522006412733,22.0,182071.39986421858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,807.6360680063317
ungtrLrUNNN_Ohldfo3zcw,27.0,33.0,69.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,26.0,1563.4424593980104,85,5036.139850594136,442,26645.390718998508,0.0,0.0,0.0,0.0,2.0,1670.3776336909798,0.0,0.0,0.0,0.0,1.0,415.09442046376773,1.0,13633.674016749113,4.0,21925.596779061234,25,118957.59875068339,0.0,0.0,0.0,0.0,11.0,144302.34675691108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tzJE88QY8OHxiU4GxOSNrg,1.0,3.0,8.0,0.0,0.0,0.0,10.0,26.0,75.0,0.0,0.0,0.0,35.0,3350.3699045785734,81,7896.448875905639,276,33001.46138172235,0.0,0.0,0.0,0.0,1.0,2563.6837959321665,0.0,0.0,0.0,0.0,1.0,1345.2771765301395,7.0,6955.8894693937145,115.0,30127.779447773406,928,128834.52838413336,1.0,58064.595247278565,4.0,680938.8831623397,12.0,6512430.990777601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,407745.0815749447
1nK_pMoriYMXfx2GHVdtkQ,0.0,1.0,44.0,0.0,0.0,0.0,3.0,24.0,147.0,0.0,0.0,4.0,22.0,5240.847660012839,89,14797.038038870936,407,50373.48797128582,16.0,1172.6163558895541,27.0,1955.1688723298087,78.0,5169.0230728942615,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8612.90058323754,173.0,29612.476667309445,1355,256735.5439085278,4.0,56730.807039737396,6.0,63685.5800229912,48.0,210342.0775366447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sxBJ4-kvlc5DMj2qakOUzA,6.0,65.0,289.0,0.0,0.0,3.0,16.0,58.0,419.0,0.0,5.0,29.0,57.0,2982.0391266599195,186,9361.01796284212,1087,59848.85537767864,4.0,3874.0454506477176,16.0,7894.021378621657,60.0,18331.838141421296,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24254.42894103349,31.0,159213.11036212294,564,469030.75099448755,1.0,187898.59426844976,1.0,187898.59426844976,15.0,490668.82268338907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1134.9999501988616
S9IFCU4FKCqEriV1Rr2ZcA,6.0,18.0,159.0,0.0,0.0,0.0,18.0,47.0,286.0,1.0,4.0,17.0,55.0,6390.7168873776345,118,13962.09387228763,703,59407.24145654068,1.0,498.8733564609232,10.0,2799.6669294076496,29.0,8440.441849363824,0.0,0.0,0.0,0.0,0.0,0.0,77.0,17369.375737967945,258.0,61407.86590218968,728,258187.0526502227,0.0,0.0,5.0,9802.59748172303,33.0,271661.0596502613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7538252.952265184
4rEE97olHLzF5WnpHm8rmQ,2.0,11.0,62.0,0.0,0.0,0.0,17.0,68.0,306.0,0.0,0.0,0.0,30.0,3607.900496914762,99,12259.645087066918,542,55094.428456811154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,16614.912311150812,705.0,62998.03851739022,4069,364939.29766575433,3.0,14543.614178156658,4.0,29252.06950620669,14.0,81956.8181987613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jHoXH1jYpFRJjOsQC0wwmQ,1.0,2.0,10.0,0.0,0.0,0.0,1.0,2.0,60.0,0.0,0.0,0.0,12.0,2091.7360472076616,27,4488.279029324361,210,24967.994004262437,0.0,0.0,7.0,2870.036710692249,16.0,7643.245587853982,1.0,582.5987589903667,1.0,582.5987589903667,1.0,582.5987589903667,3.0,22447.885294547155,7.0,45297.819303449585,542,220487.82183554606,1.0,118199.24650567783,1.0,118199.24650567783,11.0,355752.2896981579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2739.1481749096424,1.0,2739.1481749096424
le0jxDSzFaDKS58n12yOIA,6.0,11.0,17.0,0.0,0.0,0.0,10.0,33.0,156.0,2.0,5.0,12.0,26.0,3662.006101997703,79,10296.643729910618,395,41348.795873149626,2.0,4303.484313421566,2.0,4303.484313421566,19.0,16324.532807390517,0.0,0.0,0.0,0.0,0.0,0.0,97.0,11194.639035498649,376.0,37491.90278665428,2205,212366.1398830459,1.0,118792.0709274851,1.0,118792.0709274851,19.0,284487.18642753124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDX0I8AQfro5st8IVufp-g,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,182.0,0.0,0.0,0.0,38.0,5585.496811292261,80,11911.100289430882,413,44191.15706253349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,9506.326918013821,253.0,31510.91750478542,1390,162685.94296488463,0.0,0.0,0.0,0.0,5.0,53560.04516948708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jM9eNs-zXQ9iPpKskv2kgA,43.0,75.0,188.0,0.0,0.0,0.0,38.0,108.0,461.0,1.0,2.0,9.0,50.0,5218.503227310102,131,10532.803431658476,632,47448.49221271098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,12682.936615452405,301.0,41880.24679642514,1656,187113.4078533908,3.0,7906.668871528856,6.0,236496.68631573988,28.0,428798.39608553407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rjioWnWXnEbPc_0ocmoQEw,23.0,50.0,160.0,0.0,0.0,0.0,74.0,183.0,603.0,3.0,5.0,12.0,100.0,5111.695097541246,241,13462.441585821489,901,41395.83455133968,5.0,4380.293977817131,5.0,4380.293977817131,11.0,5585.746682773268,1.0,2710.897570031272,9.0,3857.4388787560674,12.0,4316.208247913944,47.0,10902.130195377858,227.0,34300.56678468518,1352,163020.81422229906,4.0,210798.86659545795,5.0,219397.0228566324,25.0,293059.9323130255,0.0,0.0,0.0,0.0,0.0,0.0,2.0,184780.50932101771,2.0,184780.50932101771,2.0,184780.50932101771
JQyF_uBfOKxO90FAehrTKA,7.0,15.0,41.0,0.0,0.0,0.0,19.0,34.0,105.0,0.0,1.0,5.0,47.0,4895.883944432505,109,18779.122465452136,333,55456.056219367936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8467.11559181615,164.0,35373.78566987814,2620,235442.5180879822,1.0,6079.722062720724,6.0,28606.24735036466,23.0,68195.46200492108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUnnoesZTelOv_bT4GvZjg,8.0,53.0,271.0,0.0,0.0,0.0,12.0,72.0,394.0,0.0,5.0,17.0,27.0,3519.56287400869,81,8848.527825225949,618,43537.037255725605,3.0,5329.540314744549,4.0,7208.734088213801,75.0,22164.87378373168,0.0,0.0,0.0,0.0,11.0,633.3815140932209,46.0,22318.4765099037,175.0,81964.64680062977,1227,380409.1388372261,0.0,0.0,2.0,12841.265596717256,18.0,128281.93243155969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1631559.5172877696
y6m-NyM9IeQj8-gokS8seA,1.0,2.0,10.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,10.0,6899.215050161754,23,13261.169620231729,97,31743.10868587382,0.0,0.0,0.0,0.0,25.0,3811.3376326628577,0.0,0.0,0.0,0.0,0.0,0.0,77.0,15252.0160754997,302.0,43410.33925501753,2250,218701.65661249813,0.0,0.0,0.0,0.0,2.0,144875.32952627854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17MK8qagV374AuUA4sXuIA,20.0,47.0,333.0,0.0,0.0,2.0,17.0,87.0,492.0,4.0,5.0,24.0,48.0,4413.506456544792,188,12942.722643781923,996,65555.30052955,18.0,2490.348507467792,29.0,4227.742085373891,76.0,25894.457066513583,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29551.237687622805,136.0,95866.66090371425,1353,470512.2398574669,0.0,0.0,0.0,0.0,13.0,217488.01729967195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1134.9999501988616
trwHwsXOVV-ZmF-MtP98BA,7.0,35.0,205.0,0.0,0.0,2.0,14.0,65.0,345.0,0.0,2.0,31.0,42.0,3456.458398206749,164,10656.577570242638,889,55275.98049686798,0.0,0.0,4.0,4111.796249317285,47.0,14840.432996182912,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32567.986338416657,118.0,83112.0349773652,785,446899.026305783,1.0,14925.168210431122,2.0,202823.76247888088,36.0,497314.5188280798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,356.91441226830693
kmAk-B3e0YJ8LGEgV4Q3bA,23.0,61.0,177.0,0.0,0.0,0.0,50.0,170.0,647.0,2.0,6.0,12.0,77.0,3537.4404584586327,260,9729.222329445773,986,44168.11789268929,7.0,3275.7038308336887,14.0,4629.399722994117,18.0,6701.906725157246,2.0,2767.88297735618,4.0,3527.627432699586,7.0,3947.5628566785817,50.0,12045.929976271462,196.0,37785.164273884315,1566,179680.52242165845,4.0,232592.52955860394,18.0,245022.2250099539,34.0,280800.2686753791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53281.92001888741,3.0,1405757.4397229801,3.0,1405757.4397229801
EBoqt-NMtrKicAfhckAatA,7.0,9.0,19.0,0.0,0.0,0.0,24.0,51.0,224.0,3.0,6.0,13.0,50.0,7604.246583497144,95,13708.020784567783,446,58094.94501179372,9.0,3855.352602498804,9.0,3855.352602498804,19.0,8321.115750386909,0.0,0.0,0.0,0.0,0.0,0.0,98.0,12903.064147723497,413.0,47841.11187597276,2266,252646.3059469959,4.0,17327.73084457683,7.0,19993.332738490302,31.0,161056.0627310563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j9tIldJfidEFNEMQM9vANg,12.0,40.0,271.0,0.0,0.0,1.0,19.0,73.0,485.0,1.0,7.0,22.0,67.0,3791.695883752439,176,12036.040902416484,908,55279.77433995814,12.0,7985.035385837106,32.0,16546.574182986726,77.0,26213.98237011574,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13180.669825912644,32.0,71771.74122530443,445,489572.9955094569,3.0,292251.9173683902,14.0,360786.5395757123,31.0,614619.5961271548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1134.9999501988616,2.0,1134.9999501988616
yypfHgPJw6V65cLTOZiPSQ,0.0,8.0,66.0,0.0,0.0,0.0,0.0,23.0,233.0,0.0,1.0,7.0,11.0,1564.0183727838453,82,8963.661406535046,538,46044.95826497968,0.0,0.0,0.0,0.0,3.0,2161.057190866834,0.0,0.0,0.0,0.0,0.0,0.0,220.0,17945.0421806762,636.0,64279.836062100585,2505,271949.4060747732,0.0,0.0,3.0,137676.9240645326,31.0,220767.77904777927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7584021.870527418
Gap5d_aBk7k_HLLH9ScvqA,2.0,6.0,19.0,0.0,0.0,1.0,2.0,3.0,18.0,0.0,0.0,0.0,32.0,3583.719924759223,66,9498.799161917113,208,38052.90719767051,0.0,0.0,0.0,0.0,18.0,1864.0392641606068,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19411.26998006011,123.0,57398.51432118705,1544,285059.7511469277,2.0,85953.4003184237,6.0,116895.72247700169,11.0,169226.61485708147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bIDyzk1VBkpofSORapAiew,19.0,48.0,337.0,0.0,0.0,2.0,16.0,88.0,489.0,4.0,6.0,23.0,47.0,3932.5493028902774,192,13083.14744901494,988,64970.68347968047,17.0,2474.05632784197,29.0,4227.742085373891,76.0,25894.457066513583,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26963.71809488007,135.0,94177.33809368969,1344,470140.4398355962,0.0,0.0,0.0,0.0,13.0,217488.01729967195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1134.9999501988616
aca4m9TSqTxQsEQ2H0KSwA,13.0,24.0,36.0,0.0,0.0,0.0,8.0,29.0,111.0,0.0,0.0,1.0,35.0,4561.886527692462,103,11404.559781836459,418,40440.112282799455,0.0,0.0,0.0,0.0,4.0,4219.0245655590425,0.0,0.0,0.0,0.0,0.0,0.0,59.0,16946.68053981828,267.0,46239.8337657493,1195,181142.04814237668,1.0,32230.472037484877,1.0,32230.472037484877,8.0,8565300.02881766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E8jXRCHPjcUTFboBPQY6LQ,1.0,3.0,33.0,0.0,0.0,0.0,0.0,2.0,78.0,0.0,0.0,3.0,13.0,2767.6545926196304,39,9821.735933544913,267,47838.71267794688,0.0,0.0,0.0,0.0,3.0,4433.10006196451,0.0,0.0,0.0,0.0,0.0,0.0,215.0,18685.924537683328,821.0,61041.11042573074,3788,318163.6202867713,0.0,0.0,1.0,6498.770998319993,7.0,679724.6465134503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C809UuprygJyEgJw4wr2Pg,6.0,15.0,90.0,0.0,0.0,0.0,11.0,24.0,260.0,0.0,0.0,4.0,22.0,7384.256958587111,71,11967.34640081084,556,53014.84314418461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,17594.996321877465,711.0,61186.754132941904,3479,363583.7528560063,1.0,7935.770923085362,4.0,111144.08749664262,17.0,355478.1938107058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTwwIvLkrS0zc8f1lNRstw,0.0,9.0,139.0,0.0,0.0,0.0,6.0,45.0,390.0,0.0,0.0,9.0,29.0,3797.84791643223,141,12767.774826242337,811,59693.70698947058,0.0,0.0,2.0,1404.271659683991,7.0,9354.451198357554,0.0,0.0,0.0,0.0,4.0,580.6724486824726,172.0,21655.808302053465,608.0,52327.48955670763,2691,253932.0742681771,0.0,0.0,2.0,2895631.828506786,23.0,2992826.722022668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2852844.234649373
c5w3gViEODLmPJBCeAVUIQ,13.0,116.0,414.0,0.0,0.0,0.0,23.0,84.0,410.0,0.0,2.0,18.0,7.0,2689.297770864663,74,9578.782036536984,582,44058.25144000407,0.0,0.0,0.0,0.0,68.0,19841.835235584582,0.0,0.0,0.0,0.0,0.0,0.0,76.0,28691.837811440717,184.0,99201.14146237476,1134,449458.0437265721,0.0,0.0,4.0,43769.64992965218,14.0,397944.3053246619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.6043388013849
WkUbPCVqTg3RnZ7noYsU3w,2.0,5.0,10.0,0.0,0.0,0.0,13.0,29.0,148.0,0.0,0.0,0.0,13.0,4078.9176170084797,43,9468.197260734283,194,37858.844052007895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,15447.172924638207,928.0,63454.05821693212,4819,365364.68258583837,0.0,0.0,1.0,9486.166538143752,9.0,145812.08325629463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xOCVsyNHR5Rjhx3ZVDJNnQ,21.0,78.0,423.0,0.0,0.0,0.0,29.0,76.0,436.0,0.0,2.0,20.0,13.0,3621.4088090652976,49,8047.180325327295,685,47786.9310993791,0.0,0.0,4.0,7208.734088213801,81.0,21200.95450727841,0.0,0.0,0.0,0.0,0.0,0.0,54.0,38399.53100002704,165.0,96147.76213749638,839,442936.8338751673,3.0,16334.526233285882,3.0,16334.526233285882,24.0,410992.5420731465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1251.6042890002466
YJS-kqID-DoVboE4fTEGlg,0.0,0.0,5.0,0.0,0.0,1.0,14.0,33.0,108.0,0.0,0.0,0.0,54.0,5491.843210400461,92,7515.729064571073,276,32342.545013015762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,17155.441655366525,444.0,46974.216739737385,2510,274818.17551394855,0.0,0.0,2.0,104229.12010673349,6.0,308666.49225677847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W7S0G6eLDFSoxVBpaU33Rg,7.0,14.0,79.0,0.0,0.0,0.0,9.0,24.0,162.0,0.0,0.0,0.0,23.0,3338.221198685686,79,7919.4287793580515,451,39800.174097199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1561.4102113450183,2.0,8957.50582467702,31.0,17208.456305741707,372,145168.6164060076,1.0,26748.541307176027,2.0,98229.58024559703,16.0,503348.4209976065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53159.863935593086
FtT_HlYiyOrE-TzKl6_qgg,0.0,1.0,9.0,0.0,0.0,0.0,1.0,7.0,73.0,0.0,3.0,16.0,17.0,2051.880858737957,46,6309.208285284897,296,33191.88965246987,0.0,0.0,14.0,12103.883161203586,56.0,32390.167599362714,0.0,0.0,0.0,0.0,0.0,0.0,92.0,6673.566499317606,249.0,16480.167684870197,1131,139937.73421715797,1.0,28637.314806502945,2.0,30905.568563612087,13.0,248760.37339443283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRK4ZisC26RCujS03k_CNw,6.0,14.0,33.0,0.0,0.0,0.0,4.0,11.0,58.0,2.0,5.0,18.0,15.0,1544.742377899693,40,5675.817468349661,185,26545.14230556576,4.0,8203.663792332005,8.0,8889.68900643104,26.0,23432.73277952115,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8918.261467221948,199.0,32179.189455466163,1935,202257.51800422685,2.0,50683.63534341697,3.0,65166.00806731771,9.0,486716.13027262053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l8hunlyP2nL1XxNpEu-zLQ,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,123.0,0.0,0.0,3.0,7.0,4387.16239741387,38,8814.493949356538,434,47333.81716209501,0.0,0.0,0.0,0.0,9.0,7581.954476474748,0.0,0.0,0.0,0.0,0.0,0.0,257.0,16077.523039817715,806.0,60637.14148639009,2896,241013.9584635953,0.0,0.0,4.0,37170.786165629164,20.0,826725.9372961766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fh4gkNgd8woStQNQ7MxN0A,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,125.0,0.0,0.0,0.0,31.0,3547.3325278414045,50,7136.787503699664,329,41833.623604027314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8186.373875970135,305.0,28612.32128465913,1556,154771.30024732373,0.0,0.0,0.0,0.0,5.0,53560.04516948708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0Dpf6yaN5wfEVcKwB_pIQ,4.0,25.0,73.0,0.0,0.0,0.0,17.0,36.0,198.0,0.0,2.0,8.0,32.0,4661.699707305368,74,9934.531905400492,453,45364.265719322735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,17422.144346377416,553.0,64988.875698519194,3729,363290.82511532365,2.0,101282.97500863306,4.0,109676.0371600768,17.0,132368.1541137679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.838289350404445
D0fanJRjGeSveHiBoWbpeQ,23.0,79.0,207.0,0.0,0.0,1.0,6.0,40.0,327.0,0.0,2.0,19.0,37.0,3286.100556734269,135,9682.709657770532,995,59078.759153551815,0.0,0.0,0.0,0.0,52.0,18195.00541830157,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90950.74591903217,228.0,152534.39836481714,639,421805.0274494967,1.0,187898.59426844976,5.0,198336.65572929656,13.0,249195.11340617912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
